t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
-22.66666667,-52,-82.66666667,-101.3333333,-94.66666667,-60,4,60,90.66666667,84,40,-22.66666667,-44,37.33333333,148,-68,-1229.333333,-3858.666667,-7953.333333,-12860,-17570.66667,-21328,-23949.33333,-25721.33333,-26920,-27572,-27486.66667,-26570.66667,-24989.33333,-23048,-21002.66667,-18934.66667,-16841.33333,-14724,-12628,-10592,-8604,-6645.333333,-4740,-2933.333333,-1262.666667,302.6666667,1784,3192,4509.333333,5710.666667,6785.333333,7750.666667,8622.666667,9412,10121.33333,10780,11392,11940,12377.33333,12690.66667,12900,13034.66667,13110.66667,13125.33333,13069.33333,12968,12838.66667,12700,12552,12393.33333,12218.66667,12013.33333,11729.33333,11373.33333,10997.33333,10700,10558.66667,10556,10606.66667,10626.66667,10578.66667,10472,10337.33333,10185.33333,10005.33333,9796,9550.666667,9282.666667,9006.666667,8721.333333,8434.666667,8158.666667,7870.666667,7554.666667,7197.333333,6809.333333,6408,6021.333333,5648,5285.333333,4948,4644,4366.666667,4088,3784,3457.333333,3124,2801.333333,2489.333333,2185.333333,1896,1610.666667,1316,1014.666667,713.3333333,441.3333333,210.6666667,0,-206.6666667,-401.3333333,-561.3333333,-681.3333333,-778.6666667,-905.3333333,-1072,-1261.333333,-1426.666667,-1542.666667,-1609.333333,-1637.333333,-1660,-1692,-1749.333333,-1829.333333,-1921.333333,-2000,-2046.666667,-2066.666667,-2073.333333,-2069.333333,-2053.333333,-2029.333333,-2013.333333,-2022.666667,-2050.666667,-2076,-2081.333333,-2056,-2016,-1988,-1978.666667,-1972,-1966.666667,-1956,-1957.333333,4-Rose,114,17.1 #1,2
-30.5,-47.16666667,-73.83333333,-91.16666667,-92.5,-75.83333333,-52.83333333,-36.5,-28.83333333,-24.16666667,-14.16666667,5.5,29.16666667,48.16666667,57.83333333,43.16666667,-26.16666667,-207.1666667,-545.1666667,-1045.833333,-1655.5,-2284.5,-2847.833333,-3297.833333,-3632.166667,-3876.166667,-4047.5,-4142.833333,-4138.833333,-4024.833333,-3821.166667,-3570.833333,-3319.833333,-3082.5,-2841.5,-2568.166667,-2256.833333,-1930.166667,-1618.5,-1336.166667,-1063.833333,-781.1666667,-488.8333333,-214.5,18.16666667,215.5,405.1666667,606.8333333,820.8333333,1026.5,1209.166667,1362.833333,1488.833333,1592.833333,1689.5,1792.166667,1906.833333,2023.833333,2122.833333,2188.166667,2216.166667,2211.833333,2190.5,2168.833333,2155.833333,2152.5,2151.166667,2144.166667,2126.5,2097.166667,2061.5,2025.166667,1996.833333,1982.166667,1983.833333,1995.5,2004.833333,1993.166667,1948.833333,1881.166667,1816.833333,1777.166667,1761.5,1748.833333,1709.833333,1635.166667,1540.166667,1450.166667,1375.833333,1310.166667,1245.5,1184.166667,1134.833333,1095.166667,1052.166667,995.5,925.8333333,853.5,786.8333333,730.1666667,683.1666667,643.1666667,605.8333333,558.5,493.1666667,418.5,349.5,295.1666667,252.1666667,214.5,179.5,146.5,109.1666667,59.83333333,1.166666667,-48.83333333,-78.16666667,-89.5,-99.16666667,-110.5,-112.1666667,-95.16666667,-71.5,-67.16666667,-101.5,-170.8333333,-250.5,-316.1666667,-353.8333333,-364.5,-356.5,-346.5,-346.8333333,-355.5,-360.1666667,-353.8333333,-344.1666667,-349.8333333,-374.8333333,-402.5,-410.8333333,-397.8333333,-380.8333333,-375.1666667,-383.1666667,-396.1666667,-415.1666667,-444.8333333,-476.1666667,-487.1666667,-464.1666667,4-Rose,115,17.1 #2,2
32.66666667,27,33.33333333,61,102.6666667,139.3333333,143.3333333,102.6666667,36.33333333,-16,-24,8.666666667,48.33333333,58.33333333,32,-14.66666667,-58,-109,-219,-461.6666667,-881.3333333,-1452.333333,-2082.666667,-2662.666667,-3115,-3425,-3616.333333,-3711.666667,-3719.666667,-3651.666667,-3537,-3408.666667,-3276.666667,-3117.333333,-2897.333333,-2609,-2287.666667,-1982,-1722.333333,-1498,-1276.666667,-1029,-759.6666667,-488.3333333,-236.6666667,-4.333333333,208.3333333,406,584,744.6666667,897.3333333,1048,1197,1335,1456.666667,1557.333333,1644,1721,1789,1847.333333,1892.333333,1922,1938.666667,1951,1964,1984.666667,2004.333333,2013.333333,1997.666667,1960.333333,1915.666667,1883.333333,1864,1847.333333,1821,1787.666667,1757,1736.333333,1718,1698.333333,1683,1677.333333,1676.666667,1662,1618,1545.333333,1463.333333,1396.333333,1356,1331.333333,1295.666667,1233.333333,1155,1084.333333,1036.333333,1005.666667,976,941.6666667,904,868.3333333,827.3333333,774.3333333,709,631.6666667,543.3333333,446.6666667,351.6666667,275.3333333,231.3333333,220.6666667,227.6666667,229.6666667,212.3333333,171,114.3333333,60.33333333,22,4.666666667,1,-12.33333333,-47,-99,-152.3333333,-190,-213.3333333,-228.6666667,-238.3333333,-236,-223.6666667,-217.3333333,-234.3333333,-273.3333333,-316.6666667,-343.3333333,-340,-314.6666667,-285,-271.6666667,-286.6666667,-323.3333333,-362.6666667,-388.6666667,-396.6666667,-395,-396,-398,-399,-396.6666667,-390,-378,-368,4-Rose,115,17.1 #2,2
21.16666667,12.5,12.83333333,22.5,38.16666667,55.83333333,66.83333333,60.16666667,37.83333333,15.5,6.5,12.16666667,18.83333333,14.83333333,4.5,-7.166666667,-28.5,-93.5,-258.5,-571.1666667,-1041.833333,-1627.833333,-2239.166667,-2787.166667,-3212.5,-3501.5,-3669.833333,-3740.166667,-3729.166667,-3647.166667,-3504.5,-3318.166667,-3106.166667,-2883.833333,-2649.833333,-2393.5,-2119.166667,-1840.5,-1575.833333,-1325.5,-1073.166667,-812.5,-558.1666667,-335.8333333,-152.1666667,14.16666667,190.8333333,383.5,574.5,742.1666667,878.8333333,997.5,1113.5,1238.5,1373.166667,1506.833333,1627.5,1724.5,1797.5,1850.833333,1884.833333,1898.5,1893.166667,1886.5,1890.5,1907.166667,1917.833333,1908.833333,1887.166667,1876.833333,1888.166667,1911.833333,1926.5,1924.833333,1915.5,1901.166667,1873.5,1826.833333,1771.5,1732.833333,1725.5,1731.833333,1716.166667,1656.5,1564.5,1472.833333,1407.833333,1368.833333,1332.5,1274.833333,1195.166667,1111.833333,1043.5,997.8333333,967.8333333,943.1666667,911.5,872.1666667,825.5,783.8333333,748.8333333,717.8333333,687.5,647.1666667,588.8333333,516.1666667,438.1666667,370.8333333,320.8333333,284.1666667,252.1666667,224.1666667,205.8333333,189.5,156.8333333,97.83333333,22.5,-36.83333333,-63.5,-68.83333333,-83.5,-125.5,-182.8333333,-229.5,-252.8333333,-261.1666667,-266.8333333,-276.5,-280.1666667,-274.8333333,-266.8333333,-275.8333333,-314.1666667,-381.8333333,-448.5,-480.1666667,-462.5,-415.1666667,-373.1666667,-364.8333333,-383.1666667,-407.1666667,-419.1666667,-413.5,-389.5,-347.5,-294.5,-246.1666667,-220.5,-217.5,-227.5,4-Rose,115,17.1 #2,2
15.33333333,2,7.333333333,27.33333333,38,36.66666667,26,27.33333333,42,42,4.666666667,-42,-31.33333333,91.33333333,192.6666667,-99.33333333,-1232.666667,-3318,-5907.333333,-8142,-9308.666667,-9291.333333,-8539.333333,-7630,-6867.333333,-6215.333333,-5520.666667,-4704.666667,-3828.666667,-3000.666667,-2326,-1890,-1698,-1643.333333,-1524.666667,-1160.666667,-511.3333333,280.6666667,960.6666667,1359.333333,1484.666667,1514,1623.333333,1884.666667,2276.666667,2715.333333,3108.666667,3390,3499.333333,3442,3282,3132.666667,3067.333333,3072.666667,3079.333333,3048.666667,3011.333333,3022,3098,3187.333333,3222,3186,3103.333333,2979.333333,2827.333333,2687.333333,2646,2698,2746,2644.666667,2378,2096.666667,2000.666667,2160.666667,2448.666667,2682,2742,2647.333333,2479.333333,2319.333333,2207.333333,2143.333333,2104.666667,2058,1980.666667,1862,1710,1539.333333,1366,1227.333333,1143.333333,1116.666667,1123.333333,1116.666667,1052.666667,916.6666667,734,566,450,423.3333333,452.6666667,483.3333333,454,355.3333333,218,86,-28.66666667,-116.6666667,-167.3333333,-170,-123.3333333,-62,-40.66666667,-106,-251.3333333,-419.3333333,-536.6666667,-558,-508.6666667,-447.3333333,-428.6666667,-476.6666667,-571.3333333,-676.6666667,-754,-772.6666667,-728.6666667,-654,-599.3333333,-592.6666667,-627.3333333,-678,-711.3333333,-726,-700.6666667,-644.6666667,-575.3333333,-515.3333333,-499.3333333,-518,-547.3333333,-575.3333333,-587.3333333,-599.3333333,-607.3333333,-598,-567.3333333,-518,-482,-471.3333333,-490,4-Rose,134,2.1.22,2
50.66666667,65.33333333,74.66666667,82.66666667,77.33333333,76,81.33333333,98.66666667,121.3333333,125.3333333,88,33.33333333,36,142.6666667,184,-248,-1581.333333,-3878.666667,-6636,-9002.666667,-10289.33333,-10344,-9548,-8474.666667,-7548,-6840,-6197.333333,-5457.333333,-4621.333333,-3825.333333,-3170.666667,-2598.666667,-1966.666667,-1180,-309.3333333,498.6666667,1120,1524,1756,1878.666667,1932,1953.333333,1998.666667,2144,2448,2870.666667,3304,3617.333333,3762.666667,3785.333333,3781.333333,3792,3810.666667,3828,3854.666667,3904,3974.666667,4041.333333,4081.333333,4078.666667,4009.333333,3853.333333,3614.666667,3354.666667,3142.666667,2998.666667,2881.333333,2737.333333,2565.333333,2432,2413.333333,2508,2636,2712,2700,2621.333333,2525.333333,2446.666667,2398.666667,2350.666667,2282.666667,2170.666667,2020,1837.333333,1652,1489.333333,1369.333333,1290.666667,1237.333333,1178.666667,1086.666667,964,826.6666667,696,588,512,469.3333333,449.3333333,437.3333333,406.6666667,344,242.6666667,117.3333333,-17.33333333,-138.6666667,-230.6666667,-285.3333333,-305.3333333,-324,-362.6666667,-420,-486.6666667,-553.3333333,-602.6666667,-636,-648,-645.3333333,-634.6666667,-629.3333333,-648,-685.3333333,-729.3333333,-760,-757.3333333,-726.6666667,-677.3333333,-633.3333333,-622.6666667,-656,-717.3333333,-776,-802.6666667,-784,-738.6666667,-677.3333333,-621.3333333,-576,-552,-556,-578.6666667,-600,-596,-552,-500,-476,-494.6666667,-544,-586.6666667,-602.6666667,-592,-570.6666667,4-Rose,134,2.1.22,2
-38.66666667,-60,-58.66666667,-34.66666667,-4,18.66666667,32,37.33333333,20,-32,-85.33333333,-52,102.6666667,201.3333333,-177.3333333,-1429.333333,-3558.666667,-6048,-8121.333333,-9236,-9342.666667,-8797.333333,-8037.333333,-7312,-6613.333333,-5845.333333,-4966.666667,-4034.666667,-3138.666667,-2334.666667,-1640,-1048,-564,-165.3333333,181.3333333,529.3333333,922.6666667,1358.666667,1770.666667,2085.333333,2274.666667,2400,2521.333333,2650.666667,2770.666667,2845.333333,2890.666667,2936,2981.333333,3008,3008,2990.666667,2973.333333,2966.666667,2949.333333,2890.666667,2781.333333,2644,2556,2569.333333,2664,2768,2793.333333,2729.333333,2637.333333,2577.333333,2560,2528,2460,2374.666667,2336,2378.666667,2482.666667,2610.666667,2714.666667,2768,2752,2677.333333,2565.333333,2465.333333,2401.333333,2349.333333,2262.666667,2076,1806.666667,1524,1300,1173.333333,1124,1097.333333,1041.333333,946.6666667,829.3333333,706.6666667,582.6666667,470.6666667,392,372,388,409.3333333,386.6666667,309.3333333,180,25.33333333,-120,-224,-278.6666667,-290.6666667,-293.3333333,-316,-357.3333333,-408,-450.6666667,-476,-481.3333333,-469.3333333,-446.6666667,-428,-430.6666667,-461.3333333,-510.6666667,-566.6666667,-613.3333333,-626.6666667,-604,-558.6666667,-514.6666667,-492,-513.3333333,-574.6666667,-665.3333333,-764,-821.3333333,-816,-738.6666667,-622.6666667,-533.3333333,-509.3333333,-549.3333333,-620,-673.3333333,-689.3333333,-661.3333333,-597.3333333,-517.3333333,-440,-393.3333333,-396,-444,-517.3333333,-576,4-Rose,134,2.1.22,2
-35.16666667,-16.16666667,19.83333333,42.5,39.16666667,22.83333333,13.5,19.16666667,25.16666667,16.5,-0.5,-11.16666667,-1.166666667,16.5,13.5,-34.16666667,-130.5,-259.5,-398.5,-534.1666667,-670.1666667,-822.1666667,-996.1666667,-1177.833333,-1332.166667,-1426.166667,-1447.166667,-1418.5,-1380.5,-1359.166667,-1345.166667,-1314.166667,-1252.833333,-1173.5,-1098.5,-1033.166667,-958.1666667,-849.5,-712.1666667,-571.8333333,-461.5,-391.5,-344.8333333,-297.8333333,-235.5,-160.8333333,-86.83333333,-22.83333333,37.16666667,103.1666667,175.8333333,247.5,305.1666667,347.8333333,386.1666667,430.1666667,477.1666667,513.8333333,535.1666667,550.8333333,578.1666667,618.8333333,653.5,662.8333333,649.5,632.8333333,636.1666667,658.8333333,692.1666667,727.5,760.5,787.8333333,804.5,811.1666667,819.1666667,838.5,863.5,886.8333333,897.5,897.5,894.5,892.8333333,902.1666667,921.5,943.5,952.5,941.8333333,916.5,887.1666667,864.8333333,847.8333333,831.1666667,808.8333333,776.8333333,736.8333333,693.8333333,653.8333333,617.1666667,582.8333333,549.1666667,515.8333333,481.8333333,446.8333333,411.1666667,372.8333333,334.8333333,297.1666667,264.5,241.5,224.5,202.1666667,162.5,110.8333333,66.5,44.83333333,40.83333333,38.5,22.5,-2.833333333,-27.5,-41.16666667,-48.83333333,-55.5,-64.83333333,-78.16666667,-94.83333333,-113.5,-132.1666667,-149.1666667,-166.5,-187.5,-205.1666667,-215.5,-222.5,-230.1666667,-236.1666667,-233.8333333,-221.1666667,-208.1666667,-209.8333333,-223.8333333,-236.1666667,-238.8333333,-233.1666667,-229.5,-231.1666667,-235.5,-237.5,-233.5,-225.1666667,-211.8333333,6-Ger,45,2.11.21 #2,2
-37,-13,6,2.666666667,-17.66666667,-39,-43.33333333,-30.66666667,-13.66666667,-6.333333333,-12.33333333,-26,-35,-31.33333333,-18.33333333,-7,-10.33333333,-37.33333333,-89.33333333,-165,-267,-397,-547,-702.6666667,-850,-983,-1092,-1169.333333,-1205.333333,-1201,-1173,-1135,-1097.666667,-1051.333333,-992.3333333,-923,-855,-790.3333333,-727,-662.6666667,-602.3333333,-549.3333333,-496.6666667,-429.6666667,-342.3333333,-248.6666667,-172.6666667,-127.6666667,-97.66666667,-56.66666667,5,77.66666667,141.3333333,187,224.3333333,267.3333333,319.3333333,370,411.3333333,446,478.3333333,507,525.6666667,530,531.6666667,546,580.3333333,621,646.3333333,645.6666667,624.6666667,603,599.6666667,624.3333333,675.3333333,734.6666667,776.6666667,788,777.6666667,772.6666667,793.6666667,832,864.3333333,871.6666667,857.6666667,833.6666667,815,800.6666667,787.3333333,774,760,745.3333333,730,709,683,648,605,557.3333333,514,481.3333333,459,436,404,361.3333333,314,273,247.3333333,235.6666667,235.6666667,233.6666667,215.3333333,178.6666667,136,101.6666667,80,61,32.66666667,-2.333333333,-32.66666667,-48.33333333,-51,-50.66666667,-60.33333333,-81.66666667,-104,-120.6666667,-131.3333333,-147,-169,-190.3333333,-199.3333333,-189,-171.3333333,-163.3333333,-174,-195,-207.6666667,-206,-200,-205.6666667,-226.6666667,-250,-258.6666667,-250,-230.3333333,-210,-196.3333333,-185.3333333,-174.3333333,-158,-137.6666667,6-Ger,45,2.11.21 #2,2
3.5,24.5,50.5,68.16666667,73.83333333,69.5,56.16666667,36.83333333,11.83333333,-11.83333333,-28.83333333,-31.5,-14.5,17.16666667,45.16666667,44.5,-0.833333333,-77.83333333,-161.8333333,-237.5,-319.5,-432.5,-577.5,-736.1666667,-879.5,-994.5,-1076.5,-1126.833333,-1149.833333,-1158.5,-1163.5,-1165.5,-1150.166667,-1105.833333,-1035.833333,-958.5,-882.5,-801.8333333,-707.5,-599.1666667,-493.8333333,-404.8333333,-333.1666667,-262.1666667,-178.8333333,-88.16666667,-9.166666667,39.83333333,60.83333333,73.83333333,100.5,144.1666667,190.8333333,220.5,233.8333333,249.8333333,285.8333333,342.5,401.8333333,447.5,478.8333333,496.5,497.1666667,478.5,454.1666667,441.5,453.8333333,484.5,512.8333333,533.1666667,553.1666667,583.5,625.1666667,665.8333333,692.8333333,705.1666667,711.1666667,721.5,740.1666667,764.1666667,785.1666667,795.5,798.8333333,798.1666667,800.1666667,800.1666667,793.5,776.1666667,751.8333333,725.5,700.5,672.8333333,645.5,622.5,606.5,589.5,558.5,513.8333333,469.5,441.8333333,431.5,423.5,402.5,359.8333333,306.5,259.5,229.8333333,214.1666667,205.1666667,193.1666667,175.8333333,155.1666667,136.5,116.1666667,89.5,55.5,15.16666667,-22.83333333,-53.16666667,-76.83333333,-93.5,-102.1666667,-101.8333333,-93.16666667,-85.5,-90.16666667,-111.8333333,-143.5,-169.5,-179.8333333,-176.8333333,-174.5,-179.8333333,-189.8333333,-189.5,-173.5,-149.1666667,-132.5,-127.5,-130.1666667,-134.1666667,-139.5,-151.1666667,-170.5,-186.8333333,-192.5,-187.8333333,-177.8333333,-165.8333333,-150.5,-128.1666667,6-Ger,45,2.11.21 #2,2
190.5,125.5,75.16666667,57.16666667,48.16666667,12.16666667,-61.83333333,-136.8333333,-166.1666667,-143.1666667,-85.5,23.16666667,210.8333333,385.5,240.1666667,-596.1666667,-2220.833333,-4234.166667,-5932.833333,-6757.166667,-6635.166667,-5940.833333,-5170.5,-4632.833333,-4367.5,-4226.5,-4030.166667,-3677.5,-3181.5,-2626.833333,-2101.5,-1646.833333,-1263.166667,-943.5,-664.5,-371.8333333,9.5,515.1666667,1079.833333,1576.166667,1899.166667,2046.5,2081.833333,2060.5,2003.166667,1923.166667,1848.5,1812.5,1825.166667,1886.833333,2004.166667,2186.166667,2410.5,2622.166667,2752.833333,2758.166667,2655.166667,2512.166667,2407.833333,2370.5,2352.5,2283.166667,2155.166667,2037.166667,2009.5,2078.5,2172.833333,2223.166667,2218.833333,2202.833333,2205.166667,2207.833333,2167.5,2068.5,1935.5,1808.5,1713.166667,1649.166667,1598.5,1544.5,1478.5,1404.166667,1323.5,1235.5,1131.5,1012.166667,886.1666667,751.8333333,590.1666667,391.5,188.5,51.16666667,28.83333333,97.5,179.1666667,206.8333333,166.5,83.5,-18.16666667,-142.1666667,-300.8333333,-479.8333333,-628.8333333,-685.1666667,-616.1666667,-455.5,-288.8333333,-193.8333333,-179.5,-200.5,-205.8333333,-190.8333333,-177.8333333,-186.8333333,-214.1666667,-255.8333333,-326.8333333,-443.8333333,-588.1666667,-702.8333333,-731.8333333,-670.5,-570.8333333,-495.1666667,-470.5,-475.8333333,-475.1666667,-452.5,-435.5,-460.1666667,-532.8333333,-601.8333333,-588.5,-465.8333333,-295.8333333,-185.8333333,-197.5,-296.5,-384.8333333,-389.5,-311.1666667,-213.8333333,-164.1666667,-182.1666667,-230.1666667,-241.1666667,-164.8333333,-12.5,151.1666667,248.8333333,246.1666667,1-Benz,2,20.6.21,2
324.8333333,232.8333333,108.5,34.5,65.5,178.5,298.5,373.5,394.1666667,373.1666667,334.8333333,349.5,507.1666667,738.8333333,680.5,-162.8333333,-1955.5,-4196.833333,-5957.5,-6581.833333,-6176.833333,-5411.5,-4881.166667,-4670.5,-4473.166667,-4010.166667,-3304.833333,-2607.166667,-2125.166667,-1863.5,-1655.166667,-1332.5,-871.8333333,-387.1666667,6.833333333,311.5,625.8333333,1019.5,1445.166667,1783.5,1946.5,1953.833333,1903.166667,1899.833333,2006.5,2220.5,2489.833333,2724.833333,2845.5,2841.166667,2784.5,2784.5,2888.833333,3033.5,3091.166667,2982.5,2749.5,2517.5,2393.166667,2392.833333,2448.833333,2480.5,2448.5,2373.5,2316.833333,2327.833333,2384.166667,2394.5,2271.166667,2040.166667,1855.5,1890.166667,2178.833333,2564.833333,2816.833333,2796.833333,2559.5,2284.5,2127.833333,2120.833333,2159.833333,2095.5,1842.833333,1434.833333,991.8333333,637.5,424.5,325.1666667,279.5,241.8333333,199.8333333,166.5,168.1666667,204.8333333,239.5,219.1666667,124.8333333,1.833333333,-72.83333333,-63.83333333,-13.5,-0.5,-75.5,-236.8333333,-441.8333333,-645.1666667,-814.5,-943.5,-1043.166667,-1134.166667,-1226.5,-1312.5,-1368.5,-1380.5,-1346.833333,-1280.5,-1205.5,-1151.5,-1130.833333,-1123.5,-1092.5,-1027.166667,-953.5,-903.8333333,-868.1666667,-804.5,-682.8333333,-526.1666667,-404.1666667,-374.8333333,-448.5,-570.5,-646.1666667,-596.5,-430.5,-245.5,-151.1666667,-162.1666667,-182.5,-110.1666667,51.16666667,204.5,260.1666667,222.1666667,168.1666667,175.1666667,270.5,415.8333333,537.5,568.1666667,497.5,1-Benz,2,20.6.21,2
363.8333333,237.8333333,93.5,20.5,58.5,165.5,255.5,264.5,189.1666667,96.16666667,84.83333333,209.5,363.1666667,250.8333333,-460.5,-1844.833333,-3558.5,-5012.833333,-5785.5,-5871.833333,-5579.833333,-5213.5,-4870.166667,-4506.5,-4118.166667,-3779.166667,-3529.833333,-3292.166667,-2934.166667,-2404.5,-1776.166667,-1161.5,-604.8333333,-77.16666667,444.8333333,924.5,1301.833333,1556.5,1729.166667,1869.5,1997.5,2102.833333,2180.166667,2231.833333,2271.5,2307.5,2345.833333,2380.833333,2386.5,2351.166667,2310.5,2337.5,2472.833333,2657.5,2775.166667,2749.5,2620.5,2496.5,2447.166667,2455.833333,2459.833333,2423.5,2361.5,2297.5,2234.833333,2164.833333,2095.166667,2049.5,2033.166667,2029.166667,2019.5,2015.166667,2047.833333,2131.833333,2226.833333,2255.833333,2167.5,1989.5,1812.833333,1705.833333,1654.833333,1577.5,1421.833333,1236.833333,1113.833333,1085.5,1080.5,999.1666667,818.5,606.8333333,440.8333333,338.5,261.1666667,162.8333333,39.5,-80.83333333,-161.1666667,-180.1666667,-149.8333333,-110.8333333,-106.5,-145.5,-202.5,-244.8333333,-247.8333333,-218.1666667,-182.5,-188.5,-270.1666667,-413.1666667,-546.5,-596.5,-556.5,-499.5,-498.8333333,-560.5,-612.5,-587.5,-482.8333333,-368.5,-333.5,-414.1666667,-559.5,-667.8333333,-660.1666667,-556.5,-456.8333333,-445.1666667,-511.1666667,-561.8333333,-516.5,-382.5,-241.1666667,-172.5,-200.5,-286.5,-366.1666667,-389.1666667,-336.5,-226.1666667,-92.83333333,26.5,112.1666667,158.1666667,182.1666667,216.1666667,279.5,348.8333333,367.5,305.1666667,205.5,1-Benz,2,20.6.21,2
-36.16666667,-34.16666667,-24.16666667,-11.16666667,-6.166666667,-12.83333333,-23.5,-13.83333333,11.16666667,-0.166666667,-95.5,-195.1666667,-111.5,177.8333333,221.8333333,-798.1666667,-3409.5,-7166.833333,-10707.5,-12669.5,-12656.16667,-11378.16667,-9925.5,-8939.833333,-8382.166667,-7885.5,-7186.166667,-6249.833333,-5161.5,-4010.833333,-2865.5,-1799.5,-890.5,-189.5,332.8333333,816.5,1444.5,2290.166667,3204.166667,3890.166667,4157.833333,4109.833333,4066.166667,4294.166667,4797.5,5355.5,5707.166667,5697.166667,5305.833333,4650.833333,3972.5,3552.833333,3542.5,3842.5,4165.833333,4245.166667,4040.5,3736.166667,3559.833333,3579.5,3669.166667,3637.833333,3412.833333,3110.833333,2934.833333,3000.5,3232.166667,3418.5,3376.166667,3082.5,2695.166667,2448.166667,2503.833333,2868.833333,3411.833333,3932.5,4249.166667,4281.833333,4071.833333,3739.833333,3401.166667,3114.5,2887.5,2706.5,2546.166667,2367.166667,2129.5,1821.166667,1477.5,1158.5,912.1666667,749.1666667,639.5,530.1666667,384.5,195.8333333,-12.83333333,-210.8333333,-379.1666667,-514.5,-608.8333333,-660.5,-686.1666667,-724.5,-817.8333333,-971.5,-1149.5,-1291.166667,-1354.166667,-1346.5,-1312.833333,-1303.833333,-1342.5,-1414.5,-1487.833333,-1540.5,-1562.5,-1555.833333,-1522.166667,-1468.833333,-1416.5,-1393.166667,-1412.833333,-1460.166667,-1494.166667,-1481.833333,-1418.166667,-1333.166667,-1266.166667,-1234.833333,-1227.833333,-1223.166667,-1210.166667,-1187.166667,-1152.833333,-1099.833333,-1030.5,-964.1666667,-924.5,-923.5,-945.1666667,-955.5,-927.5,-860.1666667,-778.5,-710.5,-671.1666667,-655.8333333,-653.1666667,-646.8333333,-630.8333333,1-Benz,67,21.11.21 #1,2
